amount,average_transaction_amount,amount_deviation,transaction_hour,transaction_day,transactions_last_10_minutes,transaction_frequency,is_new_device,is_new_location,merchant_risk,is_fraud
10882.84,12000.0,0.91,11,22,0,30,0,0,0,0
11710.41,8000.0,1.46,6,13,1,19,0,0,1,0
2206.45,2000.0,1.1,8,4,0,32,0,0,0,0
7900.77,12000.0,0.66,14,9,0,36,0,0,0,0
2095.89,2000.0,1.05,10,18,0,18,0,0,0,0
42266.81,12000.0,3.52,15,12,5,22,1,0,1,0
8466.62,4500.0,1.88,11,22,0,40,0,0,1,0
3844.34,2500.0,1.54,15,26,0,25,0,0,1,0
1398.64,1500.0,0.93,17,23,1,32,0,0,0,0
10383.47,8000.0,1.3,15,1,0,36,0,0,0,0
3667.14,4500.0,0.81,9,8,1,30,0,0,0,0
1947.68,1500.0,1.3,11,9,0,26,0,0,0,0
5114.57,6000.0,0.85,16,24,0,5,0,0,0,0
1980.17,1500.0,1.32,19,10,0,35,0,0,0,0
1748.41,1500.0,1.17,15,21,0,13,0,1,0,0
1673.44,1500.0,1.12,15,11,1,40,0,0,0,0
6073.58,6000.0,1.01,16,13,0,41,0,0,0,0
31548.39,8000.0,3.94,8,2,4,20,1,0,1,0
3148.46,2500.0,1.26,14,3,0,43,0,0,0,0
8486.4,1500.0,5.66,17,12,4,36,0,0,0,0
11364.5,1500.0,7.58,2,20,10,31,0,0,1,1
1367.92,2500.0,0.55,10,23,0,28,0,0,0,0
3186.89,2500.0,1.27,8,17,0,30,0,0,0,0
2180.92,2500.0,0.87,22,8,1,9,0,0,0,0
3310.03,2500.0,1.32,15,24,0,26,1,0,0,0
5701.68,8000.0,0.71,12,7,0,10,1,0,0,0
9992.34,6000.0,1.67,12,15,0,19,0,0,0,0
5784.29,8000.0,0.72,19,16,2,45,0,0,0,0
2642.57,3000.0,0.88,0,16,1,50,0,0,0,0
6931.37,12000.0,0.58,10,25,0,29,0,0,1,0
3114.75,3000.0,1.04,8,25,0,27,0,0,0,0
12905.41,12000.0,1.08,11,18,0,8,0,0,0,0
8767.82,12000.0,0.73,14,16,0,38,0,0,0,0
1532.35,3000.0,0.51,18,21,0,9,0,0,1,0
13972.25,12000.0,1.16,17,27,0,48,0,0,0,0
6810.04,12000.0,0.57,8,25,0,50,0,0,0,0
1784.54,3000.0,0.59,18,16,0,9,0,0,0,0
2135.52,1500.0,1.42,18,17,0,13,0,0,0,0
6547.2,1500.0,4.36,11,9,4,31,1,0,1,0
5067.34,3000.0,1.69,9,23,0,6,0,0,1,0
2076.25,2000.0,1.04,18,2,1,40,0,0,0,0
59801.1,12000.0,4.98,18,27,5,38,1,0,0,0
17607.21,4000.0,4.4,8,15,4,22,1,1,1,1
1374.03,1500.0,0.92,11,9,1,35,0,0,0,0
1704.85,1500.0,1.14,15,20,0,5,0,0,0,0
4462.4,3000.0,1.49,13,28,1,31,0,0,0,0
9844.79,12000.0,0.82,17,6,0,44,0,0,0,0
37055.67,8000.0,4.63,6,27,5,14,1,0,0,0
5042.66,3000.0,1.68,12,15,0,49,0,0,0,0
2584.89,2500.0,1.03,18,13,0,25,0,0,0,0
1562.96,2500.0,0.63,7,16,0,47,0,0,0,0
1282.6,1500.0,0.86,14,26,0,10,0,0,0,0
4832.05,4500.0,1.07,16,16,0,47,0,0,0,0
2571.34,2500.0,1.03,13,9,0,45,0,0,0,0
1530.14,1500.0,1.02,14,3,0,38,0,0,0,0
1446.55,2000.0,0.72,8,2,1,26,0,0,0,0
1121.94,1500.0,0.75,13,9,0,40,0,0,1,0
3969.65,3000.0,1.32,13,1,0,48,0,0,0,0
16545.83,8000.0,2.07,16,3,0,30,0,0,0,0
1563.79,1500.0,1.04,10,27,0,7,0,0,0,0
4206.81,4500.0,0.93,7,3,0,27,0,0,0,0
6067.23,4500.0,1.35,12,12,1,13,0,0,1,0
2751.05,3000.0,0.92,17,18,0,21,0,0,0,0
14382.56,6000.0,2.4,10,3,0,11,0,0,0,0
6253.49,6000.0,1.04,19,16,0,48,0,0,1,0
9233.82,12000.0,0.77,16,28,0,35,0,0,0,0
3671.85,4500.0,0.82,16,2,0,41,0,1,0,0
6036.49,6000.0,1.01,8,5,0,33,0,0,0,0
3722.1,2500.0,1.49,7,10,1,8,0,0,0,0
2603.54,2000.0,1.3,9,12,0,34,0,1,0,0
14367.66,3000.0,4.79,19,5,3,31,1,0,1,1
7502.39,4500.0,1.67,16,25,0,15,0,0,0,0
9320.44,8000.0,1.17,12,6,0,29,0,0,0,0
9803.89,12000.0,0.82,11,22,0,15,0,0,0,0
5490.05,8000.0,0.69,12,8,0,25,0,0,0,0
2349.76,6000.0,0.39,9,11,0,22,0,0,0,0
2031.06,2500.0,0.81,11,9,0,13,0,0,0,0
5051.34,8000.0,0.63,18,12,1,22,0,0,0,0
6451.35,6000.0,1.08,19,10,0,24,0,0,1,0
1340.05,1500.0,0.89,8,24,1,8,0,0,0,0
6575.48,6000.0,1.1,13,7,0,14,0,0,0,0
2999.62,2000.0,1.5,10,25,1,43,0,0,0,0
991.41,1500.0,0.66,12,2,0,8,0,0,0,0
25771.97,12000.0,2.15,17,27,0,26,0,0,0,0
3223.46,2500.0,1.29,13,18,1,38,0,0,0,0
3681.52,3000.0,1.23,17,4,0,20,0,0,0,0
10497.06,2000.0,5.25,10,1,4,20,0,1,1,0
1100.95,2000.0,0.55,8,26,0,21,0,0,0,0
10936.12,2000.0,5.47,9,27,3,49,0,1,1,0
8509.54,6000.0,1.42,15,16,0,16,0,0,0,0
7284.23,1500.0,4.86,11,6,4,43,1,0,1,0
12469.6,12000.0,1.04,16,10,0,35,0,0,0,0
2444.28,2500.0,0.98,18,15,0,11,0,0,0,0
1964.59,2500.0,0.79,6,28,1,9,0,0,0,0
14558.41,12000.0,1.21,11,2,1,36,0,0,0,0
5540.36,4500.0,1.23,3,11,0,43,0,0,0,0
28614.65,12000.0,2.38,9,28,0,12,0,0,0,0
2231.66,2000.0,1.12,13,27,0,42,0,0,0,0
1867.59,1500.0,1.25,21,25,1,13,0,0,0,0
21940.92,4500.0,4.88,12,14,4,18,1,0,2,0
1914.02,2500.0,0.77,18,2,0,11,0,0,0,0
4652.18,6000.0,0.78,13,8,0,31,0,0,0,0
14334.91,6000.0,2.39,15,17,0,47,0,0,0,0
2201.24,2000.0,1.1,20,3,0,12,0,0,0,0
4759.15,8000.0,0.59,13,5,1,25,0,0,0,0
3980.02,4500.0,0.88,10,12,0,45,0,0,0,0
36380.87,8000.0,4.55,17,25,5,47,1,1,1,0
5421.75,8000.0,0.68,14,9,0,43,0,0,0,0
4793.06,4500.0,1.07,0,18,0,8,0,0,0,0
1504.32,1500.0,1.0,5,5,0,49,1,0,0,0
2105.73,1500.0,1.4,11,23,0,15,0,0,0,0
6499.32,6000.0,1.08,13,21,0,43,0,0,0,0
1402.01,2000.0,0.7,22,15,0,48,0,0,0,0
4220.73,4500.0,0.94,16,23,0,11,0,0,0,0
10943.03,3000.0,3.65,16,11,5,39,0,0,2,0
2033.81,2500.0,0.81,14,16,0,23,0,0,0,0
2973.24,2000.0,1.49,7,22,0,47,1,0,0,0
6285.95,6000.0,1.05,15,8,0,19,0,0,0,0
5319.88,6000.0,0.89,14,19,0,31,0,0,0,0
1971.64,2500.0,0.79,11,25,2,9,0,0,0,0
12966.46,12000.0,1.08,19,14,1,34,0,0,0,0
3589.11,3000.0,1.2,7,6,0,15,0,0,0,0
1684.54,2000.0,0.84,20,13,0,40,0,0,1,0
2295.41,2500.0,0.92,17,8,0,9,0,0,0,0
22345.33,12000.0,1.86,13,8,1,44,0,0,0,0
3343.96,3000.0,1.11,1,3,1,40,0,0,1,0
7987.0,4500.0,1.77,21,26,0,6,0,0,0,0
10949.03,12000.0,0.91,18,28,0,21,0,0,0,0
2719.19,2500.0,1.09,11,2,0,31,0,0,0,0
2358.09,3000.0,0.79,11,5,0,44,0,0,0,0
2160.51,3000.0,0.72,15,28,0,5,0,0,1,0
1827.66,2000.0,0.91,18,28,0,46,1,0,0,0
152120.79,4000.0,38.03,14,5,3,9,1,0,2,1
16450.87,8000.0,2.06,20,17,0,24,0,0,0,0
5061.04,12000.0,0.42,8,4,0,47,0,0,0,0
7226.09,8000.0,0.9,23,18,0,17,0,0,0,0
2992.72,2500.0,1.2,1,7,0,45,0,0,0,0
3391.79,4500.0,0.75,20,27,0,34,0,0,0,0
3854.86,2000.0,1.93,8,2,0,32,0,0,0,0
5571.64,6000.0,0.93,10,6,0,37,0,1,0,0
20970.12,4500.0,4.66,15,4,3,27,1,0,1,0
5173.35,8000.0,0.65,13,24,0,14,0,0,0,0
9643.16,2000.0,4.82,13,26,3,18,0,0,0,0
1603.16,1500.0,1.07,15,23,0,25,0,0,0,0
1470.85,2500.0,0.59,22,24,1,50,0,0,0,0
3802.96,4500.0,0.85,11,4,0,32,0,0,0,0
4309.46,4500.0,0.96,17,10,0,38,0,0,1,0
3055.95,2500.0,1.22,16,4,0,47,0,0,0,0
4544.05,4500.0,1.01,5,2,0,40,0,0,0,0
6689.7,8000.0,0.84,9,17,0,27,0,0,0,0
2337.46,2500.0,0.93,9,19,1,39,0,0,0,0
12519.91,12000.0,1.04,10,17,0,15,0,0,0,0
10804.76,3000.0,3.6,17,18,4,21,1,0,1,0
4580.17,4500.0,1.02,14,27,1,29,0,0,0,0
5981.11,8000.0,0.75,11,8,0,17,0,0,1,0
3516.87,4500.0,0.78,16,13,0,28,0,1,0,0
2639.36,2000.0,1.32,11,10,0,18,0,0,0,0
9490.54,8000.0,1.19,12,20,0,46,0,0,0,0
5626.75,4500.0,1.25,17,7,0,21,0,0,0,0
2777.82,3000.0,0.93,16,20,0,45,0,1,0,0
3243.38,2000.0,1.62,13,16,1,24,0,0,0,0
3075.89,3000.0,1.03,10,8,0,20,0,0,0,0
2656.92,2500.0,1.06,14,23,0,40,1,0,0,0
3479.43,2000.0,1.74,15,6,0,23,0,0,1,0
1836.42,2500.0,0.73,10,8,0,50,0,0,0,0
2115.35,3000.0,0.71,11,27,0,48,1,0,0,0
1360.91,2000.0,0.68,12,4,0,18,0,0,0,0
11494.99,3000.0,3.83,18,12,4,50,1,0,1,0
2958.51,2500.0,1.18,7,5,0,46,0,0,0,0
4285.67,3000.0,1.43,12,27,0,19,0,0,0,0
6958.23,4500.0,1.55,6,22,0,38,0,0,0,0
2263.05,1500.0,1.51,14,17,0,34,0,0,0,0
8451.78,6000.0,1.41,12,12,0,49,0,0,0,0
9463.93,12000.0,0.79,13,4,0,46,0,0,0,0
7165.48,6000.0,1.19,11,16,0,5,0,0,0,0
5846.71,4500.0,1.3,8,8,0,38,0,0,0,0
9283.08,12000.0,0.77,13,23,0,36,0,0,0,0
2922.79,3000.0,0.97,19,7,0,41,0,0,0,0
8433.02,12000.0,0.7,23,7,1,50,0,0,0,0
2483.41,2500.0,0.99,21,13,0,17,0,0,0,0
2208.53,2500.0,0.88,13,25,0,38,0,0,0,0
6938.97,6000.0,1.16,15,28,0,38,0,0,0,0
14965.88,8000.0,1.87,18,17,0,31,0,0,0,0
70340.52,12000.0,5.86,8,24,3,49,0,0,1,0
6684.55,8000.0,0.84,19,12,1,28,0,0,0,0
7065.64,2000.0,3.53,12,15,3,29,1,0,1,0
11106.11,12000.0,0.93,18,13,0,47,0,0,0,0
2586.43,3000.0,0.86,14,8,2,28,0,0,0,0
3322.76,2500.0,1.33,17,5,0,27,0,0,0,0
3805.49,4500.0,0.85,12,21,0,41,0,0,0,0
16611.69,12000.0,1.38,17,22,0,10,0,0,0,0
8591.02,8000.0,1.07,11,15,1,10,0,0,0,0
2497.32,2500.0,1.0,15,10,0,29,0,0,0,0
7638.59,4500.0,1.7,23,18,0,34,0,0,0,0
2894.64,3000.0,0.96,20,3,0,17,0,0,0,0
4517.19,8000.0,0.56,13,8,0,29,0,0,0,0
4181.29,8000.0,0.52,9,6,0,32,0,0,1,0
2267.67,3000.0,0.76,10,19,0,44,0,0,0,0
2498.43,3000.0,0.83,11,23,0,16,0,0,0,0
6879.63,8000.0,0.86,20,16,0,12,0,0,1,0
10276.97,6000.0,1.71,12,21,0,33,0,0,0,0
7597.33,6000.0,1.27,15,19,0,47,0,0,1,0
7153.02,8000.0,0.89,17,5,0,6,0,0,1,0
2605.24,1500.0,1.74,10,8,0,15,0,0,1,0
6842.25,12000.0,0.57,16,14,0,31,0,0,0,0
1119.6,1500.0,0.75,21,21,0,47,0,0,1,0
5223.11,6000.0,0.87,7,25,0,28,0,0,0,0
2534.25,3000.0,0.84,17,9,0,49,0,0,0,0
3563.32,6000.0,0.59,9,24,2,7,0,1,0,0
3591.34,6000.0,0.6,14,7,0,34,0,0,0,0
6276.65,4500.0,1.39,16,13,0,7,0,0,0,0
5031.18,4500.0,1.12,16,24,0,23,0,0,0,0
2078.1,1500.0,1.39,12,13,0,7,0,0,0,0
16327.94,12000.0,1.36,20,11,0,11,0,0,0,0
5049.67,3000.0,1.68,7,21,0,35,0,0,0,0
5667.34,8000.0,0.71,16,22,0,31,0,0,0,0
9051.86,2000.0,4.53,13,28,5,19,0,0,1,0
41288.09,8000.0,5.16,10,19,4,40,0,0,1,0
8183.15,6000.0,1.36,10,26,0,7,0,0,0,0
1520.01,1500.0,1.01,20,18,0,30,0,1,0,0
2208.9,1500.0,1.47,9,5,0,42,0,0,0,0
2176.64,2500.0,0.87,11,2,0,25,0,0,0,0
23635.03,12000.0,1.97,17,26,1,48,0,0,0,0
2258.52,1500.0,1.51,20,10,1,10,0,0,0,0
7961.57,1500.0,5.31,17,16,5,20,1,0,1,0
10277.77,6000.0,1.71,10,25,0,22,0,0,0,0
2991.78,2000.0,1.5,19,25,0,17,1,0,0,0
6681.76,6000.0,1.11,9,8,0,45,0,0,0,0
2758.92,3000.0,0.92,0,27,0,41,1,0,0,0
2491.8,2000.0,1.25,17,10,1,32,0,0,0,0
2122.54,1500.0,1.42,11,4,0,23,0,0,0,0
1745.7,2500.0,0.7,15,1,2,44,0,0,0,0
7912.79,8000.0,0.99,16,15,0,32,0,0,0,0
2651.45,3000.0,0.88,7,23,1,37,0,0,0,0
2511.35,3000.0,0.84,11,1,0,22,0,0,0,0
3660.4,2000.0,1.83,22,28,0,18,0,0,0,0
14858.46,2500.0,5.94,10,3,5,38,1,0,1,0
18328.02,12000.0,1.53,20,5,1,32,0,0,0,0
1175.16,2000.0,0.59,8,6,0,46,0,0,0,0
1517.98,1500.0,1.01,14,24,0,9,0,0,0,0
12443.35,8000.0,1.56,5,26,0,26,0,0,0,0
6657.6,4500.0,1.48,19,21,0,37,0,0,0,0
2966.18,2000.0,1.48,9,9,0,37,0,0,0,0
4041.91,8000.0,0.51,15,6,0,7,0,0,0,0
909.26,1500.0,0.61,8,4,0,5,0,0,0,0
4696.03,3000.0,1.57,11,3,0,34,0,0,0,0
2422.51,1500.0,1.62,9,16,0,44,0,0,0,0
12171.72,2500.0,4.87,14,2,3,45,1,1,2,1
5583.26,8000.0,0.7,7,13,0,41,0,0,0,0
6761.77,6000.0,1.13,10,8,0,7,0,0,0,0
14560.0,8000.0,1.82,20,23,0,30,1,0,0,0
2898.11,3000.0,0.97,11,2,2,19,0,0,1,0
7618.92,8000.0,0.95,20,25,0,11,0,0,0,0
5350.19,6000.0,0.89,18,25,0,21,0,0,0,0
13525.59,3000.0,4.51,15,15,5,27,0,0,1,0
11255.22,12000.0,0.94,9,6,0,9,0,0,0,0
4821.74,4500.0,1.07,13,1,1,33,0,0,0,0
2031.66,2500.0,0.81,7,27,0,14,1,0,0,0
5297.57,4500.0,1.18,10,18,0,27,0,0,0,0
7986.11,6000.0,1.33,7,25,0,23,0,0,1,0
6345.66,12000.0,0.53,14,14,0,13,0,1,1,0
30890.89,6000.0,5.15,8,18,5,5,1,1,0,0
30883.23,6000.0,5.15,17,21,3,5,0,0,1,0
6999.41,6000.0,1.17,6,11,0,24,0,0,0,0
10459.23,2000.0,5.23,8,1,5,43,1,1,2,0
3220.15,4500.0,0.72,9,9,0,29,0,0,0,0
15238.79,8000.0,1.9,16,3,0,48,0,0,0,0
1782.47,2500.0,0.71,10,5,0,45,0,0,0,0
4759.3,4500.0,1.06,9,22,0,38,0,0,0,0
2593.12,2500.0,1.04,15,23,0,29,0,0,0,0
7819.45,8000.0,0.98,9,15,0,5,0,0,0,0
1780.34,2500.0,0.71,10,23,0,7,0,0,0,0
5937.6,6000.0,0.99,14,18,0,39,0,0,0,0
1369.5,2000.0,0.68,18,16,0,23,0,0,0,0
14766.07,8000.0,1.85,9,20,1,11,0,0,0,0
3311.3,3000.0,1.1,17,5,0,40,0,0,0,0
13830.01,8000.0,1.73,19,19,0,31,0,0,0,0
5821.51,1500.0,3.88,19,16,5,11,0,1,0,0
2413.56,2500.0,0.97,9,17,0,42,0,0,0,0
43861.1,8000.0,5.48,15,19,5,8,1,0,2,0
5698.79,4500.0,1.27,21,12,0,40,0,0,1,0
6220.7,8000.0,0.78,11,22,0,11,0,0,0,0
10933.06,12000.0,0.91,18,20,0,7,1,0,0,0
5495.87,3000.0,1.83,12,1,0,10,0,0,1,0
3577.63,6000.0,0.6,17,25,0,29,0,0,0,0
12139.13,12000.0,1.01,15,19,1,36,0,0,0,0
3136.14,2500.0,1.25,7,28,2,12,0,0,0,0
5714.55,6000.0,0.95,15,2,0,47,0,0,1,0
1560.47,2000.0,0.78,16,7,1,22,0,0,0,0
14257.09,2500.0,5.7,15,19,4,15,0,1,1,0
625.13,1500.0,0.42,15,1,0,46,0,0,0,0
6357.36,12000.0,0.53,13,22,0,28,0,0,0,0
11434.91,6000.0,1.91,8,10,0,6,0,0,0,0
30831.81,8000.0,3.85,17,1,5,35,0,0,2,0
2469.87,2500.0,0.99,15,8,0,32,0,0,0,0
1986.96,2000.0,0.99,8,19,0,46,0,0,0,0
2063.82,2000.0,1.03,10,28,0,47,0,0,0,0
26366.94,4500.0,5.86,16,27,5,45,1,0,1,0
2642.46,2000.0,1.32,19,26,0,19,0,0,0,0
10415.16,2000.0,5.21,10,17,5,15,1,0,1,0
24768.85,4500.0,5.5,18,7,3,38,1,1,2,0
2218.77,2000.0,1.11,12,7,0,44,0,0,0,0
7315.94,8000.0,0.91,18,18,1,7,1,0,0,0
3067.85,2500.0,1.23,14,14,0,43,0,0,0,0
7508.12,2000.0,3.75,22,6,4,49,1,0,1,0
4974.59,4500.0,1.11,19,26,0,24,0,0,1,0
1446.07,1500.0,0.96,9,18,0,24,1,0,0,0
3099.82,3000.0,1.03,18,19,0,38,0,0,0,0
1456.38,2000.0,0.73,16,20,0,44,0,0,0,0
6449.86,8000.0,0.81,12,13,0,28,0,0,0,0
1376.26,2000.0,0.69,4,25,0,25,0,0,0,0
4190.79,3000.0,1.4,11,12,0,23,0,0,0,0
2598.36,2500.0,1.04,15,12,1,28,0,0,0,0
10187.62,2500.0,4.08,10,1,3,9,0,0,1,0
1679.59,2500.0,0.67,13,20,1,7,0,0,0,0
1067.01,2000.0,0.53,13,8,0,26,0,0,0,0
2466.47,2500.0,0.99,8,7,0,31,0,0,0,0
1965.37,2000.0,0.98,12,27,0,35,0,0,0,0
7820.28,8000.0,0.98,21,19,0,8,0,0,0,0
2475.15,4500.0,0.55,16,22,0,21,0,0,0,0
9697.61,12000.0,0.81,12,9,0,37,0,0,0,0
1860.58,2000.0,0.93,14,21,0,13,0,0,0,0
5145.1,3000.0,1.72,18,15,0,7,0,0,2,0
8256.91,6000.0,1.38,8,26,0,16,0,0,0,0
4259.33,8000.0,0.53,12,26,0,38,0,0,0,0
7363.8,6000.0,1.23,13,15,0,8,0,0,0,0
12609.13,12000.0,1.05,12,13,1,46,0,0,0,0
1204.36,2000.0,0.6,11,10,0,40,0,0,0,0
4042.42,2500.0,1.62,9,3,1,31,0,0,0,0
1755.49,2500.0,0.7,19,5,0,45,1,0,0,0
7625.31,8000.0,0.95,16,2,0,8,0,0,0,0
13663.36,2500.0,5.47,10,2,3,37,1,1,1,0
6059.42,4500.0,1.35,18,10,0,28,0,1,0,0
11092.49,8000.0,1.39,9,18,0,8,0,0,1,0
32388.1,6000.0,5.4,20,18,3,19,0,0,1,0
2053.1,2500.0,0.82,17,17,0,25,0,0,0,0
12069.49,6000.0,2.01,17,8,0,32,0,0,0,0
2729.64,2000.0,1.36,17,25,0,33,0,0,0,0
4963.84,4500.0,1.1,15,6,0,11,0,0,0,0
3724.37,4500.0,0.83,10,9,1,47,0,0,0,0
8680.85,8000.0,1.09,11,3,0,34,1,0,1,0
2006.83,4500.0,0.45,15,9,0,42,0,0,0,0
2109.07,4500.0,0.47,14,26,0,24,0,0,0,0
7624.61,6000.0,1.27,9,25,0,46,0,0,0,0
4279.82,6000.0,0.71,10,4,0,24,0,0,0,0
3966.23,4500.0,0.88,7,24,0,34,0,0,0,0
14756.91,12000.0,1.23,14,14,0,33,0,0,0,0
2412.77,1500.0,1.61,20,26,1,41,0,0,0,0
4424.67,6000.0,0.74,10,25,0,28,0,0,0,0
4320.49,4500.0,0.96,14,14,1,50,0,0,2,0
1992.7,3000.0,0.66,22,5,0,14,0,0,0,0
5438.75,8000.0,0.68,12,18,0,44,0,0,0,0
20244.33,12000.0,1.69,19,26,0,14,0,1,0,0
4427.34,8000.0,0.55,19,17,0,34,0,0,0,0
2196.21,2000.0,1.1,16,26,0,10,0,0,0,0
14714.03,3000.0,4.9,22,11,3,12,1,0,2,1
9242.91,8000.0,1.16,19,6,0,41,0,0,0,0
15396.88,8000.0,1.92,23,18,0,43,0,0,1,0
4835.77,4500.0,1.07,2,22,1,24,0,1,0,0
3358.48,3000.0,1.12,9,5,0,50,0,0,0,0
13724.84,6000.0,2.29,18,26,0,38,0,0,1,0
2560.73,3000.0,0.85,13,7,1,42,0,0,0,0
2203.91,2000.0,1.1,20,16,0,23,0,0,0,0
2446.87,4500.0,0.54,0,26,1,36,0,0,0,0
1671.18,1500.0,1.11,17,19,2,30,0,0,1,0
1710.42,2500.0,0.68,11,5,0,35,0,0,0,0
3345.3,6000.0,0.56,8,9,0,43,0,0,0,0
1716.86,2500.0,0.69,11,23,1,46,0,0,0,0
48141.11,12000.0,4.01,10,7,3,31,1,1,0,0
4966.4,4500.0,1.1,13,9,0,9,0,0,0,0
8057.47,1500.0,5.37,17,4,4,13,0,0,1,0
2203.62,6000.0,0.37,8,20,0,24,0,0,0,0
1769.78,2000.0,0.88,15,27,2,25,0,0,0,0
649.11,1500.0,0.43,15,10,0,37,0,0,0,0
18897.92,12000.0,1.57,8,22,0,7,0,0,0,0
517.15,1500.0,0.34,17,11,2,27,0,0,1,0
5540.65,6000.0,0.92,15,28,2,28,0,0,1,0
4007.21,3000.0,1.34,19,16,0,32,0,0,0,0
3877.35,4500.0,0.86,9,27,0,5,0,0,0,0
5494.48,3000.0,1.83,16,8,0,40,0,0,0,0
4347.2,6000.0,0.72,9,22,0,7,0,0,0,0
3063.91,2500.0,1.23,18,24,0,23,0,0,0,0
20177.66,4000.0,5.04,16,10,3,38,1,0,1,1
3022.48,4500.0,0.67,6,19,0,31,0,0,0,0
2094.3,2500.0,0.84,11,4,0,9,0,0,0,0
5744.57,6000.0,0.96,19,13,0,21,0,0,0,0
1098.59,1500.0,0.73,13,13,0,5,0,0,0,0
7211.37,8000.0,0.9,15,18,0,6,0,0,0,0
1654.03,1500.0,1.1,23,7,0,25,0,1,1,0
19553.01,4500.0,4.35,20,7,4,26,1,0,0,0
9041.74,12000.0,0.75,21,18,1,43,0,0,0,0
33112.22,6000.0,5.52,8,15,5,8,1,0,0,0
11751.67,1500.0,7.83,23,12,9,44,1,1,2,1
6935.74,8000.0,0.87,9,8,0,47,0,0,0,0
2555.29,2000.0,1.28,15,15,0,6,0,0,0,0
11355.07,6000.0,1.89,8,12,0,35,0,0,0,0
2117.57,8000.0,0.26,18,23,0,21,1,0,0,0
6141.0,6000.0,1.02,18,6,0,40,0,0,0,0
5973.3,8000.0,0.75,17,16,0,7,0,0,0,0
11248.63,3000.0,3.75,19,25,5,34,1,0,2,0
3761.59,4500.0,0.84,11,26,0,26,0,0,1,0
10111.99,6000.0,1.69,11,13,0,5,0,0,0,0
972.68,2000.0,0.49,10,17,0,29,0,0,0,0
59410.01,12000.0,4.95,11,28,5,5,0,0,1,0
7545.7,4500.0,1.68,19,4,0,11,0,0,0,0
2636.41,2000.0,1.32,9,5,1,28,0,0,0,0
2965.27,2500.0,1.19,7,12,0,9,0,0,2,0
1303.36,6000.0,0.22,8,3,0,31,0,0,0,0
24598.7,4500.0,5.47,14,10,3,16,1,0,1,0
17535.74,3000.0,5.85,8,25,4,6,1,0,1,1
3519.14,8000.0,0.44,11,7,0,14,0,0,0,0
2124.38,2500.0,0.85,8,17,0,26,0,0,0,0
3958.59,2000.0,1.98,9,14,0,37,0,0,0,0
2902.51,3000.0,0.97,15,7,0,30,0,0,0,0
818.81,1500.0,0.55,17,16,1,8,0,0,0,0
1795.74,2000.0,0.9,14,19,1,31,0,0,0,0
66043.16,12000.0,5.5,18,19,4,28,0,0,0,0
1069.59,2000.0,0.53,11,11,0,28,0,0,0,0
3358.72,2000.0,1.68,15,6,0,15,0,0,0,0
3233.8,2500.0,1.29,12,28,0,17,0,0,0,0
13266.87,12000.0,1.11,14,5,0,8,0,0,0,0
1743.8,2000.0,0.87,17,20,0,42,0,0,0,0
10904.18,12000.0,0.91,19,25,0,12,0,0,0,0
2798.55,4500.0,0.62,16,5,1,14,0,0,0,0
1774.47,2000.0,0.89,19,11,0,32,0,0,1,0
3703.52,3000.0,1.23,7,13,0,35,0,0,0,0
8052.02,8000.0,1.01,8,2,0,12,0,0,0,0
868.54,1500.0,0.58,16,23,0,32,0,0,0,0
2767.74,6000.0,0.46,9,21,1,21,0,0,1,0
3539.95,3000.0,1.18,20,11,1,19,0,0,0,0
2672.27,3000.0,0.89,18,22,0,26,0,0,0,0
5109.46,8000.0,0.64,17,19,1,29,0,0,0,0
5786.61,8000.0,0.72,17,7,0,6,0,0,0,0
2856.19,4500.0,0.63,21,16,0,28,0,0,1,0
2527.31,4500.0,0.56,18,20,0,21,0,0,0,0
19514.87,1500.0,13.01,15,16,2,41,1,0,1,1
8344.03,6000.0,1.39,13,13,0,19,0,0,1,0
1574.96,2500.0,0.63,10,14,0,7,0,0,1,0
1524.57,2000.0,0.76,11,22,0,39,0,0,0,0
5232.58,6000.0,0.87,19,19,0,42,0,0,0,0
3771.51,4500.0,0.84,8,11,0,11,0,0,0,0
4866.41,3000.0,1.62,23,8,0,50,0,0,1,0
1458.17,2000.0,0.73,14,23,0,47,0,0,0,0
29061.5,6000.0,4.84,15,24,4,13,0,0,2,0
2120.51,4500.0,0.47,13,17,0,36,0,0,0,0
18208.72,12000.0,1.52,14,19,0,43,0,0,0,0
77863.28,4000.0,19.47,13,15,5,11,1,0,2,1
3573.24,4500.0,0.79,14,19,0,24,0,0,0,0
8360.61,8000.0,1.05,12,3,1,20,0,0,0,0
11967.62,2000.0,5.98,11,19,5,43,1,0,1,0
5144.68,3000.0,1.71,17,26,0,35,0,0,0,0
6681.11,6000.0,1.11,12,1,0,49,0,0,0,0
9068.01,2500.0,3.63,12,24,4,42,1,0,2,0
48187.63,12000.0,4.02,13,24,5,45,1,1,1,0
11913.61,2500.0,4.77,20,10,4,7,1,1,2,0
3213.5,3000.0,1.07,15,18,0,23,0,0,0,0
2064.74,2000.0,1.03,22,8,0,26,0,0,1,0
13750.65,12000.0,1.15,16,17,0,11,0,0,0,0
4891.92,6000.0,0.82,17,13,0,17,0,0,0,0
14795.39,3000.0,4.93,14,18,4,40,1,0,2,0
1530.13,3000.0,0.51,20,18,0,29,1,0,0,0
14079.35,2500.0,5.63,19,16,5,49,1,0,0,0
2450.69,2000.0,1.23,20,20,1,12,0,0,0,0
1570.99,1500.0,1.05,12,6,0,31,0,0,0,0
